time,cpu_usage,latency,level,memory,response_time
1622634594,13.9009900990099,29.29,1,35.7029702970297,101
1622634599,7.05810397553517,94.83,1,13.1743119266055,327
1622634604,18.0645161290323,35.96,1,28.1935483870968,124
1622634609,11.4074074074074,39.15,1,31.2222222222222,135
1622634614,10.8167938931298,75.98,1,20.4503816793893,262
1622634619,11.4074074074074,39.15,1,27.2222222222222,135
1622634624,7.05810397553517,94.83,1,17.1743119266055,327
1622634629,5.79329608938548,103.82,1,11.3798882681564,358
1622634634,3.8328611898017,102.37,1,18.4985835694051,353
1622634639,11.4935064935065,44.66,1,23.4805194805195,154
1622634644,5.13223140495868,70.18,1,19.396694214876,242
1622634649,3.65957446808511,109.04,1,12.9787234042553,376
1622634654,8.78468899521531,60.61,1,18.3540669856459,209
1622634659,8.17283950617284,46.98,1,19.5185185185185,162
1622634664,12.6764705882353,78.88,1,12.0294117647059,272
1622634669,10.3333333333333,34.8,1,26,120
1622634674,5.82485875706215,102.66,1,15.4745762711864,354
1622634679,14.1020408163265,56.84,1,16.3061224489796,196
1622634684,8.710027100271,107.01,1,11.130081300813,369
1622634689,16.993006993007,41.47,1,21.979020979021,143
1622634694,3.65957446808511,109.04,1,10.9787234042553,376
1622634699,12.2644628099174,35.09,1,31.7933884297521,121
1622634704,9.66666666666667,43.5,1,27,150
1622634709,16.6225165562914,43.79,1,26.8675496688742,151
1622634714,12.4516129032258,44.95,1,25.3548387096774,155
1622634719,10.2918454935622,67.57,1,18.8755364806867,233
1622634724,12.1967213114754,35.38,1,34.5901639344262,122
1622634729,8.88184438040346,100.63,1,17.6455331412104,347
1622634734,13.5211267605634,82.36,1,18.5633802816901,284
1622634739,10.2735042735043,67.86,1,21.8205128205128,234
1622634744,8.04225352112676,41.18,1,31.1267605633803,142
1622634749,8.81679389312977,75.98,1,12.4503816793893,262
1622634754,18.7087378640777,29.87,1,33.126213592233,103
1622634758,14.7846889952153,60.61,1,24.3540669856459,209
1622634763,12.5470085470085,33.93,1,27.6410256410256,117
1622634768,5.690036900369,78.59,1,14.070110701107,271
1622634773,5.53807106598985,114.26,1,10.6142131979695,394
1622634778,11.739336492891,61.19,1,21.218009478673,211
1622634783,5.46020761245675,83.81,1,11.3806228373702,289
1622634788,13.6101083032491,80.33,1,16.8303249097473,277
1622634793,5.27350427350427,67.86,1,17.8205128205128,234
1622634798,8.36681222707424,66.41,1,19.1004366812227,229
1622634803,4.92156862745098,73.95,1,12.7647058823529,255
1622634808,9.03030303030303,95.7,1,10.0909090909091,330
1622634813,11.2893081761006,46.11,1,24.8679245283019,159
1622634818,13.9444444444444,41.76,1,29.8333333333333,144
1622634823,10.5187969924812,38.57,1,25.5563909774436,133
1622634828,15.1967213114754,35.38,1,33.5901639344262,122
1622634833,10.2893081761006,46.11,1,26.8679245283019,159
1622634838,4.58397932816538,112.23,1,12.7519379844961,387
1622634843,13.9525691699605,73.37,1,19.8577075098814,253
1622634848,7.36942675159236,45.53,1,21.1082802547771,157
1622634853,7.65116279069768,62.35,1,16.953488372093,215
1622634858,3.54452926208651,113.97,1,9.63358778625954,393
1622634863,11.7855153203343,104.11,1,15.3565459610028,359
1622634868,12.0487804878049,95.12,1,15.1463414634146,328
1622634873,6.67289719626168,62.06,1,16.018691588785,214
1622634878,5.76190476190476,60.9,1,21.2857142857143,210
1622634883,8.57894736842105,44.08,1,25.7368421052632,152
1622634888,10.9009900990099,29.29,1,31.7029702970297,101
1622634893,7.94985250737463,98.31,1,14.8495575221239,339
1622634898,10.4644808743169,53.07,1,21.3934426229508,183
1622634903,15.0909090909091,31.9,1,29.2727272727273,110
1622634908,5.60416666666667,111.36,1,9.8125,384
1622634913,8.53356890459364,82.07,1,17.6007067137809,283
1622634918,4.23624595469256,89.61,1,10.7087378640777,309
1622634923,12.5380710659898,114.26,1,10.6142131979695,394
1622634928,10.0975609756098,47.56,1,23.2926829268293,164
1622634933,4.25732899022801,89.03,1,17.771986970684,307
1622634938,12.9239766081871,99.18,1,16.7719298245614,342
1622634943,13.7471264367816,50.46,1,18.2413793103448,174
1622634948,11.0120481927711,96.28,1,17.0361445783133,332
1622634953,13.5460992907801,81.78,1,13.6382978723404,282
1622634958,13.0211480362538,95.99,1,11.0634441087613,331
1622634963,9.13479623824451,92.51,1,13.4043887147335,319
1622634968,13.7174721189591,78.01,1,18.1524163568773,269
1622634973,4.26797385620915,88.74,1,16.8039215686275,306
1622634978,15.0645161290323,35.96,1,28.1935483870968,124
1622634983,3.710027100271,107.01,1,9.13008130081301,369
1622634989,7.81395348837209,49.88,1,27.4418604651163,172
1622634994,14.2083333333333,55.68,1,21.625,192
1622634999,7.23624595469256,89.61,1,14.7087378640777,309
1622635004,10.8039215686275,29.58,1,39.4117647058823,102
1622635009,5.7027027027027,107.3,1,9.10810810810811,370
1622635014,13.0160642570281,72.21,1,17.0481927710843,249
1622635019,8.18410041841004,69.31,1,22.5523012552301,239
1622635024,6.54545454545455,63.8,1,20.6363636363636,220
1622635029,9.3859649122807,66.12,1,14.1578947368421,228
1622635034,11.1813471502591,55.97,1,23.5440414507772,193
1622635039,19,29,1,36,100
1622635044,8.97512437810945,58.29,1,22.9253731343284,201
1622635049,13.7142857142857,50.75,1,22.1428571428571,175
1622635054,14.8125,37.12,1,33.4375,128
1622635059,11.2910052910053,54.81,1,19.8730158730159,189
1622635064,14.3103448275862,67.28,1,19.9310344827586,232
1622635069,19.3457943925234,31.03,1,38.0373831775701,107
1622635074,15.9880239520958,48.43,1,21.9640718562874,167
1622635079,10.906976744186,99.76,1,15.7209302325581,344
1622635084,5.66300366300366,79.17,1,17.989010989011,273
1622635089,10.4965034965035,82.94,1,11.4895104895105,286
1622635094,6.77777777777778,104.4,1,9.33333333333333,360
1622635099,6.77777777777778,104.4,1,16.3333333333333,360
1622635104,7.69541778975741,107.59,1,9.08625336927224,371
1622635109,13.90625,74.24,1,18.71875,256
1622635114,9.94985250737463,98.31,1,13.8495575221239,339
1622635119,13.0959752321981,93.67,1,13.2879256965944,323
1622635124,9.41025641025641,45.24,1,20.2307692307692,156
1622635129,10.952380952381,48.72,1,22.8571428571429,168
1622635134,13.993006993007,41.47,1,25.979020979021,143
1622635139,11.6153846153846,30.16,1,38.8461538461538,104
1622635144,4.61096605744125,111.07,1,15.8328981723238,383
1622635149,10.9673590504451,97.73,1,14.9020771513353,337
1622635154,4.11526479750779,93.09,1,14.3457943925234,321
1622635159,5.28947368421053,88.16,1,13.8684210526316,304
1622635164,5.44444444444444,65.25,1,14.3333333333333,225
1622635169,13.3763440860215,53.94,1,25.1290322580645,186
1622635174,5.02114803625378,95.99,1,18.0634441087613,331
1622635179,13.7846889952153,60.61,1,21.3540669856459,209
1622635184,9.05810397553517,94.83,1,12.1743119266055,327
1622635189,10.8309178743961,60.03,1,23.4927536231884,207
1622635194,7.25,46.4,1,22.75,160
1622635199,11.9673590504451,97.73,1,10.9020771513353,337
1622635204,12.25,46.4,1,20.75,160
1622635209,6.32900432900433,66.99,1,13.987012987013,231
1622635214,12.7169811320755,61.48,1,21.1509433962264,212
1622635219,6.6246719160105,110.49,1,11.8740157480315,381
1622635224,13.952380952381,48.72,1,18.8571428571429,168
1622635229,13.6082949308756,62.93,1,22.8248847926267,217
1622635234,7.96825396825397,73.08,1,13.9047619047619,252
1622635239,10.6041666666667,111.36,1,14.8125,384
1622635244,10.7142857142857,50.75,1,25.1428571428571,175
1622635249,9.94117647058824,98.6,1,17.8235294117647,340
1622635254,3.8328611898017,102.37,1,10.4985835694051,353
1622635259,10.0395136778116,95.41,1,13.1185410334347,329
1622635264,6.84900284900285,101.79,1,15.5470085470085,351
1622635269,6.15463917525773,56.26,1,22.4639175257732,194
1622635274,9.94985250737463,98.31,1,14.8495575221239,339
1622635279,5.63852242744063,109.91,1,10.9155672823219,379
1622635284,4.14465408805031,92.22,1,19.4339622641509,318
1622635289,9.57142857142857,81.2,1,16.7142857142857,280
1622635294,12.8139534883721,49.88,1,26.4418604651163,172
1622635299,5.95857988165681,98.02,1,10.8757396449704,338
1622635304,13.0921985815603,40.89,1,31.2765957446808,141
1622635309,9.36700336700337,86.13,1,17.1010101010101,297
1622635314,10.6041666666667,111.36,1,12.8125,384
1622635319,8.95049504950495,58.58,1,24.8514851485149,202
1622635324,5.21543408360129,90.19,1,13.6463022508039,311
1622635329,10.4052863436123,65.83,1,19.215859030837,227
1622635334,9.80769230769231,60.32,1,21.4230769230769,208
1622635339,12.2592592592593,31.32,1,31.7777777777778,108
1622635344,7.52486187845304,52.49,1,25.5745856353591,181
1622635349,11.030303030303,95.7,1,16.0909090909091,330
1622635354,15.5238095238095,30.45,1,29.5714285714286,105
1622635359,6.11526479750779,93.09,1,13.3457943925234,321
1622635364,4.64963503649635,79.46,1,16.9489051094891,274
1622635369,6.6231884057971,80.04,1,11.8695652173913,276
1622635374,6.89017341040463,100.34,1,12.6705202312139,346
1622635379,10.710027100271,107.01,1,11.130081300813,369
1622635384,7.98507462686567,97.15,1,16.955223880597,335
1622635389,19.5238095238095,30.45,1,34.5714285714286,105
1622635394,7.3859649122807,66.12,1,14.1578947368421,228
1622635399,10.1942446043165,40.31,1,31.5827338129496,139
1622635404,13.6728971962617,62.06,1,18.018691588785,214
1622635409,6.09597523219814,93.67,1,13.2879256965944,323
1622635415,8.41025641025641,45.24,1,25.2307692307692,156
1622635420,15.6335877862595,37.99,1,32.9007633587786,131
1622635425,8.98507462686567,97.15,1,11.955223880597,335
1622635430,12.9444444444444,41.76,1,21.8333333333333,144
1622635435,15.952380952381,48.72,1,18.8571428571429,168
1622635440,4.81679389312977,75.98,1,15.4503816793893,262
1622635444,10.8011204481793,103.53,1,11.4033613445378,357
1622635449,6.47222222222222,83.52,1,17.4166666666667,288
1622635454,8.84900284900285,101.79,1,15.5470085470085,351
1622635459,9.15463917525773,56.26,1,23.4639175257732,194
1622635464,18.8495575221239,32.77,1,29.5486725663717,113
1622635469,3.51889168765743,115.13,1,8.55667506297229,397
1622635474,11.4054054054054,53.65,1,26.2162162162162,185
1622635479,11.1545741324921,91.93,1,18.4637223974763,317
1622635484,13.3444816053512,86.71,1,11.0334448160535,299
1622635489,14.2463768115942,40.02,1,24.7391304347826,138
1622635494,11.2592592592593,31.32,1,35.7777777777778,108
1622635499,13.5460992907801,81.78,1,14.6382978723404,282
1622635504,9.61096605744125,111.07,1,10.8328981723238,383
1622635509,13.2372881355932,68.44,1,15.7118644067797,236
1622635514,12.5641025641026,113.1,1,8.69230769230769,390
1622635519,10.0395136778116,95.41,1,17.1185410334347,329
1622635524,3.78551532033426,104.11,1,14.3565459610028,359
1622635529,7.6525198938992,109.33,1,14.9575596816976,377
1622635534,7.52112676056338,82.36,1,20.5633802816901,284
1622635539,10.6809651474531,108.17,1,9.04289544235925,373
1622635544,6.37837837837838,85.84,1,14.1351351351351,296
1622635549,14.8309178743961,60.03,1,17.4927536231884,207
1622635554,9.32225913621262,87.29,1,10.9667774086379,301
1622635559,3.79329608938547,103.82,1,12.3798882681564,358
1622635564,11.6496350364964,79.46,1,20.948905109489,274
1622635569,7.43478260869565,53.36,1,17.304347826087,184
1622635574,8.83141762452107,75.69,1,17.4942528735632,261
1622635579,8.95256916996047,73.37,1,18.8577075098814,253
1622635584,10.5906735751295,111.94,1,17.7720207253886,386
1622635589,13.2893081761006,46.11,1,21.8679245283019,159
1622635594,14.8139534883721,49.88,1,21.4418604651163,172
1622635599,3.8169014084507,102.95,1,14.4507042253521,355
1622635604,10.3003300330033,87.87,1,17.9009900990099,303
1622635609,11.7037037037037,78.3,1,14.1111111111111,270
1622635614,7.81679389312977,75.98,1,18.4503816793893,262
1622635619,9.6525198938992,109.33,1,9.95755968169761,377
1622635624,11.3670033670034,86.13,1,15.1010101010101,297
1622635629,12.8901734104046,100.34,1,9.67052023121387,346
1622635634,17.4626865671642,38.86,1,29.3880597014925,134
1622635639,6.42477876106195,65.54,1,20.2743362831858,226
1622635644,11.1666666666667,69.6,1,22.5,240
1622635649,16.7567567567568,42.92,1,23.2702702702703,148
